status,card_present_flag,bpay_biller_code,account,currency,long_lat,txn_description,merchant_id,merchant_code,first_name,balance,date,gender,age,merchant_suburb,merchant_state,extraction,amount,transaction_id,country,customer_id,merchant_long_lat,movement
authorized,1,,ACC-1222300524,AUD,151.23 -33.94,SALES-POS,d5e0405e-956b-429c-bab8-8ec555b86f7b,,Michael,364.41,9/22/2018,M,38,Moorebank,NSW,2018-09-22T10:06:57.000+0000,14.46,232952ffde894fe688699f109d4aab52,Australia,CUS-2142601169,150.95 -33.93,debit
authorized,1,,ACC-1598451071,AUD,153.41 -27.95,SALES-POS,d1914cd8-5226-4cb0-9adc-8c5eb35d07ce,,Diana,2717.9,9/22/2018,F,26,Highland Park,QLD,2018-09-22T10:17:49.000+0000,9.53,81e5f20d93e541c5a39be9b374c46910,Australia,CUS-2487424745,153.33 -28.01,debit
authorized,1,,ACC-2673069055,AUD,152.99 -27.49,SALES-POS,3537d391-1906-4e29-ac70-130997ca8438,,Richard,18219.03,9/22/2018,M,24,Coffs Harbour,NSW,2018-09-22T10:28:41.000+0000,23.02,358c1da36f2a41ba9df9bbaa889e54ea,Australia,CUS-51506836,153.09 -30.32,debit
authorized,1,,ACC-1598451071,AUD,153.41 -27.95,SALES-POS,b27689af-4d1e-49b2-b3af-4139ac5d2b6c,,Diana,2709.46,9/22/2018,F,26,Arundel,VIC,2018-09-22T10:39:33.000+0000,8.44,ca6573025eb041e89c588796064bf604,Australia,CUS-2487424745,153.37 -27.94,debit
authorized,1,,ACC-2673069055,AUD,152.99 -27.49,POS,b0a6a7f9-b9c9-45b3-ac1b-eaf2e65a141c,,Richard,18213.55,9/22/2018,M,24,Kalbarri,WA,2018-09-22T10:50:26.000+0000,5.48,0b453e29a3a94d8bb6e61bfea4fdf4da,Australia,CUS-51506836,114.17 -27.71,debit
posted,,,ACC-80388494,AUD,144.97 -37.42,INTER BANK,,,Dustin,7046,9/22/2018,M,28,,,2018-09-22T11:00:00.000+0000,90,7cb176e3a713489b83da65fafe9442a5,Australia,CUS-1140341822,,debit
posted,,,ACC-2681137560,AUD,151.11 -33.99,PAYMENT,,,Nathaniel,6659.69,9/22/2018,M,31,,,2018-09-22T11:00:00.000+0000,17,1accff9e206b4504ab462726aabcb4d9,Australia,CUS-2083971310,,debit
authorized,1,,ACC-2890243754,AUD,153.32 -27.93,SALES-POS,4fed93ab-f622-4e44-b7ca-8dcdd6b43e35,,Joseph,4581.59,9/22/2018,M,37,Broadbeach,QLD,2018-09-22T11:00:54.000+0000,22.15,279e2806911c422e9c5e6176edd8ab14,Australia,CUS-2695611575,153.43 -28.04,debit
authorized,1,,ACC-2890243754,AUD,153.32 -27.93,POS,6d2d226a-71f5-4f0d-8d84-1f1cc999470a,,Joseph,4567.79,9/22/2018,M,37,Biggera Waters,QLD,2018-09-22T11:08:29.000+0000,13.8,ae59326ef4d74f5ba32c7790529eb354,Australia,CUS-2695611575,153.39 -27.93,debit
authorized,1,,ACC-3741880913,AUD,150.50 -23.40,POS,f82e6e6e-13a2-42e4-9b36-ee31e951e54e,,Ashley,8503.1,9/22/2018,F,25,Brookvale,NSW,2018-09-22T11:16:03.000+0000,161.62,d1d7a9b5b3054823a66894b6549f6dba,Australia,CUS-1220154422,151.26 -33.76,debit
authorized,1,,ACC-1598451071,AUD,153.41 -27.95,SALES-POS,905df638-9513-4d5d-b5c2-65da440c19d0,,Diana,2703.06,9/22/2018,F,26,Brisbane City,QLD,2018-09-22T11:23:38.000+0000,6.4,d9ccfac6c76140e6a477813c8928a71c,Australia,CUS-2487424745,153.03 -27.47,debit
authorized,1,,ACC-2673069055,AUD,152.99 -27.49,SALES-POS,6e17103e-29c5-454a-b437-ef36efb7afda,,Richard,18207.47,9/22/2018,M,24,Brisbane,QLD,2018-09-22T11:31:12.000+0000,6.08,c8b182d8db704d47834e94222828c9a8,Australia,CUS-51506836,153.03 -27.46,debit
authorized,1,,ACC-1598451071,AUD,153.41 -27.95,SALES-POS,215e3686-58cc-471e-9cfb-337fe006c84d,,Diana,2694.98,9/22/2018,F,26,Biggera Waters,QLD,2018-09-22T11:38:47.000+0000,8.08,3804cde16eaf42cdbf8309596a69755e,Australia,CUS-2487424745,153.39 -27.93,debit
authorized,1,,ACC-2890243754,AUD,153.32 -27.93,POS,24499ec9-83d4-48f9-8944-976018db1212,,Joseph,4559.17,9/22/2018,M,37,Labrador,QLD,2018-09-22T11:46:21.000+0000,8.62,fe089104f0ac43a88097abdc57b8aaa3,Australia,CUS-2695611575,153.4 -27.97,debit
authorized,0,,ACC-1443681913,AUD,150.92 -33.77,SALES-POS,cdb5aa98-3008-4c5e-9ad9-8c6faada1788,,Ryan,3884.16,9/22/2018,M,31,Brookvale,NSW,2018-09-22T11:53:56.000+0000,49.4,f356c3447edb4cd5b8f2bf585106a960,Australia,CUS-3129499595,151.27 -33.77,debit
posted,,,ACC-2173390920,AUD,144.71 -37.58,INTER BANK,,,Luis,6818.07,9/22/2018,M,27,,,2018-09-22T12:00:00.000+0000,140,d82e201dcedb498e9880a1aaa6e813b6,Australia,CUS-3180318393,,debit
posted,,,ACC-37709441,AUD,153.41 -28.01,PAYMENT,,,Charles,13704.09,9/22/2018,M,18,,,2018-09-22T12:00:00.000+0000,173,4210e6070d4c4ed290a3b18069042ae4,Australia,CUS-3336454548,,debit
posted,,,ACC-1998563091,AUD,149.03 -35.25,PAYMENT,,,David,16026.17,9/22/2018,M,42,,,2018-09-22T12:00:00.000+0000,45,2c285dcf6baa4038b1509c8705c8acae,Australia,CUS-3395687666,,debit
posted,,,ACC-2897221629,AUD,150.90 -34.37,INTER BANK,,,Scott,4962.45,9/22/2018,M,23,,,2018-09-22T12:00:00.000+0000,99,a9c18b0c16b149d2ab1f3f71de287540,Australia,CUS-511326734,,debit
authorized,1,,ACC-2890243754,AUD,153.32 -27.93,SALES-POS,b16fad42-e29d-461c-9b88-207d0cbee2d8,,Joseph,4544.42,9/22/2018,M,37,Annerley,QLD,2018-09-22T12:03:16.000+0000,14.75,84ff342abd16406d99f04f5eb7fbdc70,Australia,CUS-2695611575,153.03 -27.51,debit
authorized,1,,ACC-1496451953,AUD,145.16 -37.84,POS,7714a613-3013-46d8-8b95-a11e2e79801b,,Ricky,12923.71,9/22/2018,M,43,Parkville,VIC,2018-09-22T12:19:40.000+0000,14.74,e7c5e038b9e542bf8460c425b128b191,Australia,CUS-3142625864,144.96 -37.78,debit
authorized,1,,ACC-1598451071,AUD,153.41 -27.95,SALES-POS,bb894766-dd09-429c-9450-c7c778fb1a27,,Diana,2683.21,9/22/2018,F,26,Taringa,QLD,2018-09-22T12:36:03.000+0000,11.77,8d8f57b8f96f4418b47a719c5fb0e869,Australia,CUS-2487424745,152.98 -27.49,debit
authorized,1,,ACC-1598451071,AUD,153.41 -27.95,POS,561da974-7020-4548-835e-79727643471d,,Diana,2673.61,9/22/2018,F,26,Biggera Waters,QLD,2018-09-22T12:52:27.000+0000,9.6,1efb5a26d9f34e719e11eb48decb70b3,Australia,CUS-2487424745,153.39 -27.93,debit
posted,,,ACC-90814749,AUD,151.68 -32.98,INTER BANK,,,Christopher,11785.28,9/22/2018,M,35,,,2018-09-22T13:00:00.000+0000,44,ccb9e9586fdf4b469bfa8aac1d3c6190,Australia,CUS-1896554896,,debit
authorized,1,,ACC-1903037542,AUD,153.05 -27.61,POS,3e22ce7f-00af-4c37-a778-515ab2186f93,,Jeffrey,3038,9/22/2018,M,30,Cannon Hill,QLD,2018-09-22T13:09:38.000+0000,16.42,b1556427db324fe797038b46ddd6326d,Australia,CUS-860700529,153.09 -27.47,debit
authorized,0,,ACC-1903037542,AUD,153.05 -27.61,POS,080f11a9-7d38-40d1-84dc-b32f05742c52,,Jeffrey,3022.9,9/22/2018,M,30,Runcorn,QLD,2018-09-22T13:27:29.000+0000,15.1,2394bb341b01475882c7b5faf7a32e9f,Australia,CUS-860700529,153.08 -27.59,debit
authorized,1,,ACC-3771436525,AUD,145.04 -37.92,SALES-POS,db23d39e-b726-4baf-bded-fd7bf30af2c5,,Derek,4381.53,9/22/2018,M,20,Glen Waverley,VIC,2018-09-22T13:45:21.000+0000,63.49,72f1590caf07405080fb7acbca3e2a1b,Australia,CUS-3325710106,145.17 -37.88,debit
posted,,,ACC-37709441,AUD,153.41 -28.01,INTER BANK,,,Charles,13659.09,9/22/2018,M,18,,,2018-09-22T14:00:00.000+0000,45,06e2cd360d02456cb77591c9524a23c0,Australia,CUS-3336454548,,debit
posted,,,ACC-2673069055,AUD,152.99 -27.49,PAYMENT,,,Richard,18137.47,9/22/2018,M,24,,,2018-09-22T14:00:00.000+0000,70,59280990c3e8490bbbf712c8c5f932d2,Australia,CUS-51506836,,debit
authorized,1,,ACC-2650850707,AUD,148.16 -23.52,POS,cb54ec1c-4a25-4c3c-87ac-82d1daf10607,,Brian,112723.55,9/22/2018,M,42,Blackwater,QLD,2018-09-22T14:01:29.000+0000,80.41,8fdf05b38ce441f697681650e70c9459,Australia,CUS-2819545904,148.89 -23.59,debit
authorized,1,,ACC-1037050564,AUD,153.10 -27.66,POS,be166397-db38-4c47-a672-ec0705ee4a6f,,Rhonda,3803.87,9/22/2018,F,40,Brisbane City,QLD,2018-09-22T14:09:49.000+0000,6.74,ab2708ce847c48c18f62b3839d4f84d8,Australia,CUS-1614226872,153.02 -27.47,debit
authorized,1,,ACC-80388494,AUD,144.97 -37.42,POS,6f7dccf6-2327-4ce1-9a4d-a2c57201c2fa,,Dustin,7020.28,9/22/2018,M,28,Maribyrnong,VIC,2018-09-22T14:18:09.000+0000,25.72,8f47b522ba0240d1aefa3d2f085d2810,Australia,CUS-1140341822,144.89 -37.77,debit
authorized,1,,ACC-1903037542,AUD,153.05 -27.61,POS,cd2b4b28-c008-435a-afdf-4dd03747f6e7,,Jeffrey,2995.18,9/22/2018,M,30,Brisbane City,QLD,2018-09-22T14:26:29.000+0000,27.72,a4ec78a87a6c4f9b8bc3bd741273037b,Australia,CUS-860700529,153.02 -27.46,debit
authorized,1,,ACC-182446574,AUD,116.06 -32.00,POS,702740d3-39eb-41db-8047-dd0ed8402256,,Tonya,6363.17,9/22/2018,F,27,Fremantle,WA,2018-09-22T14:34:49.000+0000,17.9,33f9594fdefe4791a23b1e5bb577b323,Australia,CUS-3026014945,115.75 -32.06,debit
authorized,1,,ACC-3689607373,AUD,115.79 -31.79,POS,89050fa6-0356-42df-9de3-ccb9f467a788,,Virginia,6374.09,9/22/2018,F,20,Taree,NSW,2018-09-22T14:43:09.000+0000,17.79,b858ba17ea764a01b53f533ca59b88c5,Australia,CUS-127297539,152.45 -31.91,debit
authorized,1,,ACC-3689607373,AUD,115.79 -31.79,POS,7b0efea6-175f-4d87-b096-e32fb6281da0,,Virginia,6354.86,9/22/2018,F,20,Gosnells,WA,2018-09-22T14:51:29.000+0000,19.23,fd57c1a9c3cc4ede8c66cb6d79c744e0,Australia,CUS-127297539,116 -32.07,debit
authorized,1,,ACC-1598451071,AUD,153.41 -27.95,SALES-POS,6d5123a4-2e72-4fd3-9892-1b84bcd5e084,,Diana,2665.39,9/22/2018,F,26,Benowa,QLD,2018-09-22T14:59:49.000+0000,8.22,032deb7c4d954e62a7654a7bb30bafa1,Australia,CUS-2487424745,153.4 -28.01,debit
authorized,1,,ACC-1890605467,AUD,143.88 -37.66,SALES-POS,1fb39dd7-1ada-40a2-9948-bc19b0581dff,,Alexander,16580.3,9/22/2018,M,38,Roxburgh Park,VIC,2018-09-22T15:12:43.000+0000,28.75,5678237a0a1e494b860524814be28f25,Australia,CUS-1478398256,144.93 -37.64,debit
authorized,1,,ACC-414431115,AUD,142.77 -37.06,POS,fead27c2-a33d-4870-9cce-29f199b117ad,,Amy,3653.05,9/22/2018,F,43,Castlemaine,VIC,2018-09-22T15:25:42.000+0000,39.59,95c846dddba94c8c844ed0a65110161e,Australia,CUS-2599279756,144.22 -37.06,debit
authorized,1,,ACC-2305712452,AUD,138.61 -34.89,POS,dbf64945-4826-4200-aa53-973fce7c9b9c,,Debra,4283.31,9/22/2018,F,18,Highgate,SA,2018-09-22T15:38:42.000+0000,16.79,b70344bff7194d4c93762d5b2aac6dc5,Australia,CUS-1842679196,138.62 -34.96,debit
authorized,1,,ACC-1424176027,AUD,151.08 -33.93,POS,fb8b1c61-aa5b-4830-bb26-810929d6aa85,,Donald,6958.91,9/22/2018,M,22,Terrey Hills,NSW,2018-09-22T15:51:41.000+0000,34.36,e808ec1dc9d74779a56f0a4589470324,Australia,CUS-3431016847,151.23 -33.68,debit
posted,,,ACC-2920611728,AUD,144.96 -37.76,PAYMENT,,,Tyler,7049.37,9/22/2018,M,69,,,2018-09-22T16:00:00.000+0000,17,4c4732fc8c5a475abf75c5bfc2e122b6,Australia,CUS-1388323263,,debit
posted,,,ACC-37709441,AUD,153.41 -28.01,PHONE BANK,,,Charles,13638.09,9/22/2018,M,18,,,2018-09-22T16:00:00.000+0000,21,515e888b5c884871aa2354129be86ac7,Australia,CUS-3336454548,,debit
authorized,1,,ACC-1424176027,AUD,151.08 -33.93,POS,b462d997-f440-4b25-8da9-a02bdc53d4f1,,Donald,6947.9,9/22/2018,M,22,Chatswood,NSW,2018-09-22T16:05:59.000+0000,11.01,2ccb31cf747f47b48e2ba84331882508,Australia,CUS-3431016847,151.19 -33.79,debit
authorized,1,,ACC-414431115,AUD,142.77 -37.06,POS,6beb3465-4cb7-449b-b395-0eaa7764d4fe,,Amy,3623.31,9/22/2018,F,43,Robinvale,VIC,2018-09-22T16:22:39.000+0000,29.74,e73d02bfc69e4c258e198fb2c1ba3ece,Australia,CUS-2599279756,142.77 -34.58,debit
authorized,1,,ACC-1438600314,AUD,138.69 -34.84,SALES-POS,547ea2f7-a774-4edb-b284-e7730ad7dec9,,Maria,2444.84,9/22/2018,F,35,Smithfield,SA,2018-09-22T16:39:19.000+0000,36.78,203f4816ab6b41cb990db54cfa2d1c04,Australia,CUS-2650223890,138.69 -34.69,debit
authorized,0,,ACC-3741880913,AUD,150.50 -23.40,POS,30e1920f-6a0a-4405-b444-b48caeb2bc5c,,Ashley,8482.96,9/22/2018,F,25,Newman,WA,2018-09-22T16:55:59.000+0000,20.14,e1fe32845bdd4115a587c608a1ae92c2,Australia,CUS-1220154422,119.73 -23.37,debit
posted,,,ACC-3317636250,AUD,153.02 -27.66,PAYMENT,,,Kenneth,15510.73,9/22/2018,M,35,,,2018-09-22T17:00:00.000+0000,121,3f8c43eee9924a779747327628586fdf,Australia,CUS-2738291516,,debit
posted,,,ACC-854938045,AUD,147.63 -22.84,PAYMENT,,,James,11759.92,9/22/2018,M,28,,,2018-09-22T17:00:00.000+0000,49,504b10b97d4d4d2eb58699d9647909af,Australia,CUS-4023861240,,debit
authorized,1,,ACC-3689607373,AUD,115.79 -31.79,SALES-POS,9b8cd3ba-a8fd-4c32-b0b4-980862feca16,,Virginia,6318.67,9/22/2018,F,20,Duncraig,WA,2018-09-22T17:07:35.000+0000,36.19,690536c4f6d847798b5b087685957c06,Australia,CUS-127297539,115.77 -31.82,debit
authorized,1,,ACC-182446574,AUD,116.06 -32.00,SALES-POS,9223d7eb-268f-41d4-a975-3378517186e6,,Tonya,6326.9,9/22/2018,F,27,Subiaco,WA,2018-09-22T17:17:35.000+0000,36.27,422d838dd1334f3a8a1ae4308ca269b9,Australia,CUS-3026014945,115.82 -31.95,debit
authorized,1,,ACC-3233697971,AUD,151.04 -33.77,POS,d31e7b0a-33e3-4c5b-86dd-0e2bd027fb19,,Robin,8180.32,9/22/2018,F,34,Maroubra,NSW,2018-09-22T17:27:35.000+0000,30.55,3a21ce12b0734fdc824f6b817fac2940,Australia,CUS-1147642491,151.25 -33.95,debit
authorized,1,,ACC-1424176027,AUD,151.08 -33.93,SALES-POS,f9179fe3-5d59-4119-8562-c54a05269bb8,,Donald,6929.45,9/22/2018,M,22,Balmain,NSW,2018-09-22T17:37:35.000+0000,18.45,6d9905f79a6145f39c834b539d4a20ad,Australia,CUS-3431016847,151.18 -33.86,debit
authorized,1,,ACC-3481401842,AUD,115.74 -31.72,POS,326be4c0-2e6d-4b4a-bc3d-c26abe723c9f,,Tiffany,6068.23,9/22/2018,F,25,Hilton,WA,2018-09-22T17:47:35.000+0000,19.04,86f4149501814352b21988933d652014,Australia,CUS-1669695324,115.78 -32.06,debit
authorized,1,,ACC-3771436525,AUD,145.04 -37.92,POS,99de3c07-fc81-4cde-bfbc-d652d621e26f,,Derek,4351.29,9/22/2018,M,20,Sydney,NSW,2018-09-22T17:57:35.000+0000,30.24,756011fd6b1b4a56a849453f9437bfdb,Australia,CUS-3325710106,151.21 -33.86,debit
posted,,,ACC-958000567,AUD,130.90 -12.37,PAYMENT,,,Sandra,8243.04,9/22/2018,F,34,,,2018-09-22T18:00:00.000+0000,17,5ed94f1b4eda4e0aaa4a54f35f624f4b,Australia,CUS-4142663097,,debit
posted,,,ACC-3021093232,AUD,149.83 -29.47,INTER BANK,,,Melissa,7893.82,9/22/2018,F,30,,,2018-09-22T18:00:00.000+0000,155,a06978bdd5cb4fd8afa12a6b31a41d7a,Australia,CUS-55310383,,debit
authorized,0,,ACC-1598451071,AUD,153.41 -27.95,SALES-POS,601bc008-50c1-4dad-9ea0-5f52273a2480,,Diana,2658.87,9/22/2018,F,26,Runaway Bay,QLD,2018-09-22T18:18:32.000+0000,6.52,9ab5211d641a4d338af345c9ef89760d,Australia,CUS-2487424745,153.4 -27.93,debit
authorized,1,,ACC-1903037542,AUD,153.05 -27.61,SALES-POS,5a99b1bd-249f-4841-a402-57bb79e5d2c1,,Jeffrey,2989.94,9/22/2018,M,30,Plainland,QLD,2018-09-22T18:42:55.000+0000,5.24,f2a5dc5838f3483e896e686cc211840d,Australia,CUS-860700529,152.42 -27.56,debit
posted,,,ACC-4274272854,AUD,145.23 -37.86,PAYMENT,,,Timothy,5537.47,9/22/2018,M,20,,,2018-09-22T19:00:00.000+0000,116,70dec51ea56e4ca9b364d01f4632df18,Australia,CUS-2484453271,,debit
authorized,1,,ACC-1334819143,AUD,145.13 -37.70,POS,51bed653-b991-46e2-af21-8f5a76492eb7,,Christopher,62176.04,9/22/2018,M,33,Melbourne,VIC,2018-09-22T19:03:11.000+0000,14.8,caabcc84ea1b4f4b9a5599cb298f1141,Australia,CUS-3117610635,144.96 -37.81,debit
authorized,1,,ACC-2897221629,AUD,150.90 -34.37,SALES-POS,afc10575-a978-432c-bf68-a80bc07ccca8,,Scott,4946.04,9/22/2018,M,23,Sydney,NSW,2018-09-22T19:13:49.000+0000,16.41,9750a3dd0de544148621cb1243d8d04c,Australia,CUS-511326734,151.21 -33.87,debit
authorized,1,,ACC-1598451071,AUD,153.41 -27.95,SALES-POS,91f952db-5094-4e65-8fd8-7c9cff78a66f,,Diana,2653.52,9/22/2018,F,26,Mermaid Waters,QLD,2018-09-22T19:24:28.000+0000,5.35,4dcf19a602eb4aee9d17cbdfb6fa6c1d,Australia,CUS-2487424745,153.42 -28.04,debit
authorized,1,,ACC-1037050564,AUD,153.10 -27.66,SALES-POS,e3e28ad9-50a4-4a33-b675-bb611d49b517,,Rhonda,3761.5,9/22/2018,F,40,Kalbarri,WA,2018-09-22T19:35:06.000+0000,42.37,8d79b5c071c54f00ad2f170c8ae5b8a5,Australia,CUS-1614226872,114.17 -27.7,debit
authorized,1,,ACC-414431115,AUD,142.77 -37.06,POS,106e1272-44ab-4dcb-a438-dd98e0071e51,,Amy,3595.19,9/22/2018,F,43,Eden,NSW,2018-09-22T19:45:44.000+0000,28.12,f1f6bf0a28c343a6b4968d2b46d0684c,Australia,CUS-2599279756,149.9 -37.06,debit
authorized,1,,ACC-1222300524,AUD,151.23 -33.94,POS,02bfed71-b829-462d-bcf4-7f143ca7766b,,Michael,357.58,9/22/2018,M,38,Croydon,NSW,2018-09-22T19:56:22.000+0000,6.83,e55cb2bae8584d26b466463a0eea9feb,Australia,CUS-2142601169,151.13 -33.87,debit
posted,,,ACC-4258502723,AUD,145.45 -37.74,INTER BANK,,,Kimberly,3660.93,9/22/2018,F,24,,,2018-09-22T20:00:00.000+0000,28,e52b2a2abfa745f1aeec02094f5f805e,Australia,CUS-3378712515,,debit
posted,,,ACC-3954677887,AUD,115.72 -32.28,INTER BANK,,,Ruth,5193.13,9/22/2018,F,47,,,2018-09-22T20:00:00.000+0000,121,f6f3871228294897b229fd00891b5dda,Australia,CUS-3716701010,,debit
authorized,0,,ACC-1349834573,AUD,145.17 -37.84,SALES-POS,d1f233cc-3f37-4c24-a188-7d842a11bb3d,,Matthew,11603.67,9/22/2018,M,39,Melbourne,VIC,2018-09-22T20:07:35.000+0000,158.27,23916cef9eea42288b2ce4283e739331,Australia,CUS-1790886359,144.96 -37.81,debit
authorized,1,,ACC-2173390920,AUD,144.71 -37.58,SALES-POS,6e6da949-1cd4-4615-8359-619f52f34184,,Luis,6803.49,9/22/2018,M,27,Rochester,VIC,2018-09-22T20:19:04.000+0000,14.58,f7b8e7ee39ec4f2087dc0d14899eabf8,Australia,CUS-3180318393,144.7 -36.36,debit
authorized,0,,ACC-2673069055,AUD,152.99 -27.49,POS,f39e8c3c-b44b-4879-8087-ca556de62378,,Richard,18118.73,9/22/2018,M,24,Tanah Merah,QLD,2018-09-22T20:30:34.000+0000,18.74,6a11325e862c4f9ab14fe8a5d93bad87,Australia,CUS-51506836,153.18 -27.68,debit
authorized,1,,ACC-154431271,AUD,153.09 -27.48,POS,abf31fa7-2b8d-421b-85ca-1c81a4a04b64,,Lori,3734.65,9/22/2018,F,18,Sydney,NSW,2018-09-22T20:42:04.000+0000,23.18,f2edacc232024c91865fa4140d4f8f5c,Australia,CUS-3702001629,151.2 -33.87,debit
authorized,1,,ACC-3541460373,AUD,145.00 -37.83,POS,3c702f7c-61b3-454e-93f7-508b5da49dab,,Jeffrey,2901.45,9/22/2018,M,24,Essendon Fields,VIC,2018-09-22T20:53:33.000+0000,45.41,11f808cdb7a8488ab89a57249f5f603e,Australia,CUS-1433879684,144.91 -37.73,debit
posted,,,ACC-1344825761,AUD,151.09 -33.91,PAYMENT,,,Sarah,21335.84,9/22/2018,F,46,,,2018-09-22T21:00:00.000+0000,28,19b1ad764c434f95a59cedc354a09482,Australia,CUS-1499065773,,debit
authorized,1,,ACC-414431115,AUD,142.77 -37.06,POS,96454e2a-ea7e-4c25-9d99-728b7160d2c8,,Amy,3559.97,9/22/2018,F,43,Mansfield,VIC,2018-09-22T21:02:24.000+0000,35.22,61506d549ede4a8798b8467d3539b1a3,Australia,CUS-2599279756,146.09 -37.05,debit
authorized,1,,ACC-3771436525,AUD,145.04 -37.92,SALES-POS,80093cfc-3524-4332-8687-65ecff733965,,Derek,4331.31,9/22/2018,M,20,Melbourne,VIC,2018-09-22T21:07:52.000+0000,19.98,5a201b5042454309b7671c3b99447481,Australia,CUS-3325710106,144.8 -37.74,debit
authorized,0,,ACC-2890243754,AUD,153.32 -27.93,POS,98be2e04-ead8-4457-9f0a-18a63ec28153,,Joseph,4534.67,9/22/2018,M,37,Highgate Hill,QLD,2018-09-22T21:13:19.000+0000,9.75,0c6549ed5e14416ba28671004a5bad19,Australia,CUS-2695611575,153.02 -27.49,debit
authorized,1,,ACC-854938045,AUD,147.63 -22.84,SALES-POS,132a93ef-30fa-4329-8ad3-a967cfd93dbd,,James,11725.04,9/22/2018,M,28,Tullamarine,VIC,2018-09-22T21:18:47.000+0000,34.88,f09339fc412a4a2d964e5b0f9ae05a28,Australia,CUS-4023861240,144.85 -37.67,debit
authorized,0,,ACC-2305712452,AUD,138.61 -34.89,POS,b51c5167-4500-430e-b4f1-8b2877529495,,Debra,4278.81,9/22/2018,F,18,Bruce,ACT,2018-09-22T21:24:15.000+0000,4.5,9c4a754d3bd4475184a7c5e7b09f7998,Australia,CUS-1842679196,149.08 -35.24,debit
authorized,1,,ACC-1598451071,AUD,153.41 -27.95,SALES-POS,62c5b6d2-c18d-4db6-a668-45b7ed074600,,Diana,2630.48,9/22/2018,F,26,Broadbeach,QLD,2018-09-22T21:29:43.000+0000,23.04,8fd837ec412b47eb96918c525250ed55,Australia,CUS-2487424745,153.43 -28.03,debit
authorized,1,,ACC-1890605467,AUD,143.88 -37.66,POS,aedb62e5-0117-4875-a26d-afcecbd411d6,,Alexander,16553.67,9/22/2018,M,38,Campbellfield,VIC,2018-09-22T21:35:11.000+0000,26.63,13843d332d47464d8b9344388b37fde0,Australia,CUS-1478398256,144.95 -37.67,debit
authorized,1,,ACC-38923874,AUD,151.27 -33.90,SALES-POS,210eb5c0-b0ed-4e45-b810-4db04879c6c6,,Ryan,40876.41,9/22/2018,M,38,Emu Plains,NSW,2018-09-22T21:40:39.000+0000,42.92,171a0e63c2574c48bba8ba6f945f14ec,Australia,CUS-3249305314,150.66 -33.76,debit
authorized,0,,ACC-574997646,AUD,150.79 -33.64,POS,a445b2d2-1e3d-4612-bae7-733896a54ee4,,Mackenzie,4009.05,9/22/2018,F,18,Menai,NSW,2018-09-22T21:46:07.000+0000,44.34,7b6e1b09c6a44d8a9410cb25560f3a8e,Australia,CUS-586638664,151.01 -34.02,debit
authorized,1,,ACC-1608363396,AUD,151.22 -33.87,POS,ab618380-61c1-445f-9d55-d316681884ec,,Robert,7263.94,9/22/2018,M,20,Eastgardens,NSW,2018-09-22T21:57:02.000+0000,22.16,6b729d8c46254324a617d641c8f27229,Australia,CUS-2688605418,151.23 -33.95,debit
posted,,,ACC-1799207998,AUD,150.68 -33.79,PAYMENT,,,Susan,8228.36,9/22/2018,F,20,,,2018-09-22T22:00:00.000+0000,30,995349770684468a81c4d87add4c09fc,Australia,CUS-164374203,,debit
authorized,1,,ACC-1037050564,AUD,153.10 -27.66,POS,abce0012-f66c-4c13-bd0f-2b572f34aed6,,Rhonda,3739.18,9/22/2018,F,40,Brisbane City,QLD,2018-09-22T22:02:37.000+0000,22.32,93aec780c4404b6cb0ec0e6ca1ad481e,Australia,CUS-1614226872,153.03 -27.47,debit
authorized,1,,ACC-2173390920,AUD,144.71 -37.58,SALES-POS,bf84c95e-b2ea-4c0b-a651-2fa3f686a890,,Luis,6780.82,9/22/2018,M,27,Camberwell,VIC,2018-09-22T22:08:20.000+0000,22.67,5d8fd3caaec640efadc7247e003cce93,Australia,CUS-3180318393,145.06 -37.83,debit
authorized,1,,ACC-1598451071,AUD,153.41 -27.95,POS,4b1ac969-e729-47ab-a748-d08521dc1d1f,,Diana,2617.61,9/22/2018,F,26,Gold Coast,QLD,2018-09-22T22:14:03.000+0000,12.87,cdbb53886c0c4353984995811b25207e,Australia,CUS-2487424745,153.45 -28.09,debit
authorized,1,,ACC-3485804958,AUD,138.52 -35.01,POS,b8009e6e-dfdd-448e-bf3c-97064a9bbf57,,Jessica,22597.75,9/22/2018,F,34,Adelaide,SA,2018-09-22T22:19:46.000+0000,118.51,f23e65ff46dc4dddb0412be326422778,Australia,CUS-1196156254,138.59 -34.93,debit
authorized,0,,ACC-1799207998,AUD,150.68 -33.79,POS,98ae32d6-bc9f-4ce4-9aef-96adb4ecaaf5,,Susan,8258.36,9/22/2018,F,20,Balgowlah,NSW,2018-09-22T22:25:29.000+0000,21.5,85768fe1ead645aaa00d6e8f91bc61af,Australia,CUS-164374203,151.26 -33.79,debit
authorized,1,,ACC-1598451071,AUD,153.41 -27.95,SALES-POS,0abb2f4b-6297-4d55-9cec-147efad78b7f,,Diana,2605.8,9/22/2018,F,26,Miami,QLD,2018-09-22T22:31:11.000+0000,11.81,cd405a75a4e44b7aa57d1cfe4e7bcfc4,Australia,CUS-2487424745,153.44 -28.07,debit
